venue_id,venue_type,geo_cluster,baseline_level,dwell_time_min,screen_count,audience_quality,traffic_tier,pool,rct_arm,geo_demand_multiplier,true_ad_revenue_potential,monetization_efficiency,thin_coverage_market,individual_execution_gap,realized_ad_revenue,calibrated_lift_feature
317,waiting_room,19,142.63985756184516,20.57651583423788,2,0.5772732721773147,low,obs,,0.5387255231292021,61.49661047854708,0.9251997586355659,False,False,57.25048005118165,8.188556274299227
318,waiting_room,3,167.55646919115475,34.626858857987656,2,0.6176207284085268,high,rct,treated,0.755015792624648,125.52713077764035,0.589759161786891,True,False,85.58318735012486,8.188556274299227
319,waiting_room,11,227.39659776009844,22.5308279241324,1,0.4963468591012809,high,rct,treated,1.2417115693927145,181.6396449989747,0.8231334381912057,False,False,151.154672217216,8.188556274299227
320,waiting_room,0,119.09417049722906,29.7567719532458,2,0.5528740889168837,low,rct,treated,0.812320009776488,85.31417897010249,0.5018966957969023,True,True,41.0448265966805,8.188556274299227
321,waiting_room,17,201.1943792398704,27.04034612254632,3,0.6514877710546022,high,obs,,1.1237477840063734,243.1869213572402,0.8881795680778282,False,False,227.9695259257971,8.188556274299227
322,waiting_room,11,107.77711366042068,21.678915905123876,2,0.4069432430693082,low,obs,,1.2417115693927145,91.54662799924988,0.5109305560059556,False,True,49.313150761722575,8.188556274299227
323,waiting_room,3,159.01522537705353,18.572382239246423,2,0.6958031538219276,high,obs,,0.755015792624648,103.6843283064437,0.48445787813550373,True,False,51.34424475885312,8.188556274299227
324,waiting_room,2,128.0113533311484,14.123993712244344,2,0.5385391648696164,low,rct,holdout,0.8075273088415456,72.6065124136479,0.7744974774629014,False,False,60.65663092208958,8.188556274299227
325,waiting_room,6,121.97125590221282,16.9694983350909,3,0.4282340573122613,low,obs,,1.1629429608386825,107.20641507236627,0.8495195832948579,False,False,94.20085811746011,8.188556274299227
326,waiting_room,9,101.50540637197084,16.943491372112604,1,0.3404417764447127,low,obs,,1.010749464328485,51.4664210811369,0.7587452647446346,False,False,39.33331710574856,8.188556274299227
327,waiting_room,9,127.0713227339988,24.22586769419564,1,0.4503348830532521,low,obs,,1.010749464328485,80.61268277252132,0.9294955309763036,False,False,78.5597983160863,8.188556274299227
328,waiting_room,1,148.76367219713865,23.04768390036432,3,0.844939934661457,high,obs,,1.0566406771193153,187.43266673370326,0.7965190111744509,False,False,169.69191211676113,8.188556274299227
329,waiting_room,4,106.66158443654426,16.447733052296726,2,0.627624725321177,low,obs,,1.0275822800548309,86.54925374158405,0.6386390783277848,True,False,53.11591533561911,8.188556274299227
330,waiting_room,3,172.97826689158572,14.187134869163032,1,0.7161947968627997,high,obs,,0.755015792624648,90.98401958666088,0.45788932122652815,True,False,43.17847037619818,8.188556274299227
331,waiting_room,1,119.71327495307791,29.160500623314945,1,0.8075573075075947,low,obs,,1.0566406771193153,116.36050313671004,0.717274794164892,False,True,76.38018162208688,8.188556274299227
332,waiting_room,17,161.04936885653763,23.581840315136997,2,0.4628127394838422,high,rct,holdout,1.1237477840063734,134.84766762703867,0.683650571217886,False,False,88.1341262330444,8.188556274299227
333,waiting_room,8,110.21964212602764,22.60359404388877,1,0.5812037913901549,low,obs,,0.9985524773283811,76.90594096120374,0.8856227966559758,False,False,65.79059670342612,8.188556274299227
334,waiting_room,1,165.3287772356402,28.72159880902674,1,0.5377080837571957,high,obs,,1.0566406771193153,126.8395448022671,0.8819964739155538,False,False,110.3410399257861,8.188556274299227
335,waiting_room,6,90.05757275279883,21.59268315847196,2,0.5596972947806329,low,obs,,1.1629429608386825,83.6109040956602,0.6532971363188594,False,False,55.21092439002739,8.188556274299227
336,waiting_room,8,99.38102482269392,30.001151109419737,2,0.461394143270847,low,obs,,0.9985524773283811,80.15085950240807,0.8160626131270973,False,False,68.86701226670986,8.188556274299227
337,waiting_room,11,139.28938412056817,23.108455473866773,3,0.7063590505183394,low,rct,treated,1.2417115693927145,185.13465298527044,0.7650810810393245,False,False,133.8852383856612,8.188556274299227
338,waiting_room,4,123.64147358518778,18.939971627072094,1,0.598296108954755,low,obs,,1.0275822800548309,85.72009429385298,0.5436647506812372,True,False,46.22933960875115,8.188556274299227
339,waiting_room,2,186.6274092541226,13.962945800876147,2,0.5362048509237971,high,rct,holdout,0.8075273088415456,105.35546781018142,0.7867090649006039,False,False,86.41857242204854,8.188556274299227
340,waiting_room,11,183.6632100090256,22.74398871062652,2,0.5769614837962004,high,obs,,1.2417115693927145,187.94852665901618,0.7580281730224083,False,False,159.14016607224696,8.188556274299227
341,waiting_room,17,178.74495793919846,25.3082942351646,2,0.7283026631740471,high,obs,,1.1237477840063734,195.32754295755504,0.7920809774166216,False,False,133.33579223399792,8.188556274299227
342,waiting_room,17,126.70284141868888,28.95690559591479,1,0.6461414123946173,low,obs,,1.1237477840063734,114.51704953809674,0.9003643875241752,False,False,103.21754259627969,8.188556274299227
343,waiting_room,6,105.34685588243708,27.002962249243417,1,0.6107640707263796,low,rct,holdout,1.1629429608386825,93.1735186797555,0.6991243560761352,False,False,60.253588341113634,8.188556274299227
344,waiting_room,16,175.30388659087976,27.716640935313528,1,0.4821696640936666,high,rct,treated,1.1863315924054103,141.12646822312206,0.5902123568503492,False,True,82.34075942261158,8.188556274299227
345,waiting_room,6,232.8818180182955,32.07487483971359,1,0.5634980178908419,high,rct,treated,1.1629429608386825,209.95827505101227,0.8113384091041242,False,False,178.27535851714745,8.188556274299227
346,waiting_room,12,156.28000236548772,22.3843705505287,3,0.508993360352278,high,rct,treated,0.8144217863374531,112.84291167762741,0.8707098338391652,False,False,103.84569857373897,8.188556274299227
347,waiting_room,5,177.89940190966905,17.580927656183917,2,0.6070465914817823,high,obs,,0.9874541776436689,138.45909276972478,0.6801042980266666,False,False,99.08961507816856,8.188556274299227
348,waiting_room,14,179.84913796484767,28.46211546843729,3,0.6780211147945906,high,obs,,1.0776802168048698,217.1427977476765,0.5413495647666936,False,True,120.51956794236646,8.188556274299227
349,waiting_room,4,173.9321086990897,25.164438163317016,2,0.6608279818927978,high,rct,holdout,1.0275822800548309,163.94751025303734,0.6358019162310784,True,False,94.1265983654078,8.188556274299227
350,waiting_room,5,161.78100457071238,23.034923394419483,1,0.6960247273748463,high,obs,,0.9874541776436689,124.20235558494117,0.916354722077057,False,False,126.8527977636578,8.188556274299227
351,waiting_room,14,158.19223294545117,16.19251675358582,2,0.4887244181677482,high,rct,treated,1.0776802168048698,117.59491456616897,0.9374457795011545,False,False,103.6592975442924,8.188556274299227
352,waiting_room,5,119.0017343894195,18.19637020741191,1,0.4722505155951889,low,obs,,0.9874541776436689,69.44124988290129,0.8128856159548283,False,False,55.68100350981028,8.188556274299227
353,waiting_room,4,134.48716606329924,20.979626788952643,3,0.3401055335397006,low,rct,holdout,1.0275822800548309,100.07380236477147,0.5255149505811594,True,False,51.48685582017806,8.188556274299227
354,waiting_room,6,181.54932501591776,15.8425239329627,3,0.8536593908953117,high,rct,holdout,1.1629429608386825,228.87329541238455,0.9172521507438158,False,False,214.39888369474716,8.188556274299227
355,waiting_room,3,105.03130783396062,13.77071404004806,1,0.2793552710128966,low,obs,,0.755015792624648,35.17709522015451,0.5590316437619317,True,False,22.285562012557204,8.188556274299227
356,waiting_room,13,113.0099340354345,19.10534718559076,3,0.6412069210045983,low,rct,holdout,0.9486158444409548,102.72395858277143,0.8632457281949175,False,False,81.17674190695007,8.188556274299227
357,waiting_room,1,158.43024109734955,21.542204961793,3,0.6259985207949412,high,obs,,1.0566406771193153,163.7394319099752,0.9056600179197849,False,False,149.09154358598857,8.188556274299227
358,waiting_room,17,187.6323045460033,19.3578477414895,1,0.346515083928142,high,rct,treated,1.1237477840063734,110.29726397931462,0.7906245493702607,False,False,73.3847150974636,8.188556274299227
359,waiting_room,11,120.22958966328584,15.669523840588743,3,0.6997782507268216,low,rct,holdout,1.2417115693927145,143.06965877182012,1.0185498881272395,False,False,136.22259049528833,8.188556274299227
360,waiting_room,4,182.75774749189603,16.92336979504436,1,0.6183522310433701,high,obs,,1.0275822800548309,125.32186126391626,0.4811437640174122,True,False,59.276201767810534,8.188556274299227
361,waiting_room,5,204.03859388583572,28.8560092793403,2,0.7170565264287999,high,rct,holdout,0.9874541776436689,203.10565933202557,0.8231503881571584,False,False,159.50068670015432,8.188556274299227
362,waiting_room,2,170.41744440055078,17.416052347201784,3,0.5245319590264099,high,obs,,0.8075273088415456,115.55003319724892,0.6115091673564609,False,True,69.48302775689649,8.188556274299227
363,waiting_room,18,108.96391788220284,26.97629499257669,2,0.4882642084063674,low,obs,,1.061786816780963,92.48829580372694,0.8581749599146361,False,False,74.7731617362759,8.188556274299227
364,waiting_room,13,134.91682712652548,24.366367161566565,1,0.822492062776582,low,obs,,0.9486158444409548,111.99301210936798,0.7420542903201809,False,False,80.26135347220698,8.188556274299227
365,waiting_room,9,127.0315722048883,23.706819393926864,3,0.4584074413515934,low,rct,holdout,1.010749464328485,110.06518143994326,0.8772266010415863,False,False,95.2284428792957,8.188556274299227
366,waiting_room,19,203.972387990932,24.06651234330333,1,0.8481974626959385,high,obs,,0.5387255231292021,97.63654441608874,1.0076089614178891,False,False,87.2726783069691,8.188556274299227
367,waiting_room,18,145.97177893172426,18.904592368568927,2,0.5564319803318313,low,rct,treated,1.061786816780963,118.81259076089096,0.9111413723219476,False,False,109.9923517643626,8.188556274299227
368,waiting_room,16,98.60231975756354,17.684759699999724,2,0.6322377609236933,low,obs,,1.1863315924054103,94.43824308853088,0.6980484522203654,False,False,59.87425995251012,8.188556274299227
369,waiting_room,15,117.27801540431348,20.272700244007822,2,0.6486094594681173,low,obs,,1.0339918143594733,103.03547499421505,0.6940624607105728,False,False,68.31421275720655,8.188556274299227
370,waiting_room,17,72.83430216804794,20.078926596075448,2,0.5035379339921454,low,obs,,1.1237477840063734,60.59602143575295,0.8413866808762985,False,False,48.48342703221807,8.188556274299227
371,waiting_room,4,117.53249715759812,23.336361664654085,2,0.3449735213925924,low,obs,,1.0275822800548309,78.71688893553856,0.4940689209431814,True,False,42.112850109678256,8.188556274299227
372,waiting_room,17,231.3399815424904,22.949298947693244,1,0.5816350642456563,high,obs,,1.1237477840063734,182.57691409106243,0.7482459212545213,False,False,150.60805487841677,8.188556274299227
373,waiting_room,2,187.8977113213628,23.345601545929743,2,0.6375160752799888,high,rct,treated,0.8075273088415456,133.14969246006692,0.8824889539227654,False,False,122.92079427836669,8.188556274299227
374,waiting_room,5,130.321810090346,24.220482470847333,3,0.5603607683826269,low,obs,,0.9874541776436689,122.88277233624467,0.8677130563316331,False,False,117.27618867196067,8.188556274299227
375,waiting_room,17,150.19119098573756,14.916496277037574,2,0.95,high,obs,,1.1237477840063734,167.51232571361456,1.0019753429511598,False,False,159.34878599214613,8.188556274299227
376,waiting_room,3,193.19034033565555,21.28194221395436,3,0.5451896163511358,high,rct,holdout,0.755015792624648,131.95776660355136,0.40015979588290596,True,True,59.41680228800725,8.188556274299227
377,waiting_room,12,179.85453059681032,18.382375085733106,3,0.7293252166778803,high,obs,,0.8144217863374531,149.64555254763295,0.6860603917723965,False,False,105.31738197979965,8.188556274299227
378,waiting_room,2,172.2856187344479,22.10098823389185,3,0.5944890197303654,high,obs,,0.8075273088415456,133.28473901300572,0.7819232341247425,False,False,105.35088809651708,8.188556274299227
379,waiting_room,9,89.54723645166584,26.83491693433648,1,0.8125626623865696,low,rct,treated,1.010749464328485,81.16616016705801,0.8411997571352693,False,False,69.9474430308748,8.188556274299227
380,waiting_room,3,156.1652051885448,22.972383141304988,2,0.5514943803021803,high,obs,,0.755015792624648,95.1652191606308,0.40224731210380604,True,True,38.804026459679044,8.188556274299227
381,waiting_room,6,92.09061497751918,22.64188763814109,1,0.6390861556828732,low,obs,,1.1629429608386825,78.88190060897826,0.7045721744001189,False,False,60.70544910585859,8.188556274299227
382,waiting_room,11,85.75669216348241,24.77298490074162,2,0.75924620684688,low,obs,,1.2417115693927145,105.4180245185534,0.8967330547111393,False,False,87.75704099169025,8.188556274299227
383,waiting_room,19,150.45060824722853,25.90094589107503,3,0.5452023157129297,high,obs,,0.5387255231292021,77.98412294748528,0.8704170181478642,False,False,67.37895163563047,8.188556274299227
384,waiting_room,6,156.0471577763641,22.81225264574186,2,0.6331770271921008,high,obs,,1.1629429608386825,157.50972607460315,0.8181416695330741,False,False,132.35588669036179,8.188556274299227
385,waiting_room,6,218.49839461728232,23.415162524657468,3,0.411262462958024,high,obs,,1.1629429608386825,206.30310476930444,0.7968386287405413,False,False,156.69429683509696,8.188556274299227
386,waiting_room,13,124.42747645761766,30.973400432345212,1,0.945854156706282,low,obs,,0.9486158444409548,122.7628888933107,0.5836401091839215,False,True,68.74876340997541,8.188556274299227
387,waiting_room,11,144.64405169297555,29.49925203187931,1,0.7767619118931246,low,obs,,1.2417115693927145,162.00484857562657,0.9835351238827452,False,False,168.26907107082698,8.188556274299227
388,waiting_room,13,92.69594224108344,24.43857286622709,3,0.7637506500165314,low,rct,treated,0.9486158444409548,100.36121711699158,0.7635412445639598,False,False,75.50450815816701,8.188556274299227
389,waiting_room,18,194.54913218236968,19.79968447355408,3,0.3614308680555703,high,obs,,1.061786816780963,150.88335828462738,0.8087780474434555,False,False,128.4386583918963,8.188556274299227
390,waiting_room,1,175.06502088888985,21.46149393396297,3,0.5569885714747491,high,rct,treated,1.0566406771193153,169.6549207558051,0.8667365021627016,False,False,156.48792269555932,8.188556274299227
391,waiting_room,1,153.67711765019402,17.667478628484275,2,0.5618654210776391,high,obs,,1.0566406771193153,122.9177073870212,0.9117162311363896,False,False,111.38378966263359,8.188556274299227
392,waiting_room,12,190.69246944041308,17.686864183429673,3,0.7784073250275646,high,obs,,0.8144217863374531,163.35421362125092,0.9491928424329601,False,False,141.79517933336024,8.188556274299227
393,waiting_room,7,114.3251917924824,30.084511182878405,1,0.6332878031229214,low,rct,treated,0.7035462344227063,64.86356366196462,0.8609219985318786,False,False,57.795956968433856,8.188556274299227
394,waiting_room,14,211.06844422803763,12.984795663428676,3,0.5183921252825047,high,obs,,1.0776802168048698,177.62748920048088,0.818626559159922,False,False,169.0446533649676,8.188556274299227
395,waiting_room,9,119.89606284090934,14.982208624192316,1,0.3236639702728782,low,obs,,1.010749464328485,57.868629930920456,0.8938024311372923,False,False,39.68153038622701,8.188556274299227
396,waiting_room,15,162.189598067894,14.949372898020998,2,0.395372462309146,high,obs,,1.0339918143594733,102.83108664608923,0.5615317521675516,False,True,54.716512098608284,8.188556274299227
397,waiting_room,2,185.2906182839345,23.57336378181423,3,0.6178295538389187,high,obs,,0.8075273088415456,149.33403588908428,0.8600471129621647,False,False,126.31278063650592,8.188556274299227
398,waiting_room,19,150.7710937555946,18.550632414955835,3,0.8441954405808004,high,rct,treated,0.5387255231292021,90.953558039742,0.9070382849261697,False,False,82.50481993490064,8.188556274299227
399,waiting_room,16,180.5382899372245,10.646977830104388,3,0.5324710007627007,high,obs,,1.1863315924054103,163.41101644323373,0.8149794668928428,False,False,125.69248631997993,8.188556274299227
